screening_row_id,source_record_id,result_rank,title,authors,year,doi,url,record_type,venue,abstract,abstract_source_url,abstract_retrieval_status,deduplication_review_group,removed_source_record_ids,notes,assigned_reviewer,kll_title_abstract_decision,kll_exclusion_reason,kll_notes,kss_title_abstract_decision,kss_exclusion_reason,kss_notes,final_title_abstract_decision,final_exclusion_reason
TA011,CR028,31,A deep learning/machine learning approach for anomaly based network intrusion detection,Reem Almuhanna; Samia Dardouri,2025,10.3389/frai.2025.1625891,https://doi.org/10.3389/frai.2025.1625891,journal-article,Frontiers in Artificial Intelligence,"Introduction The increasing complexity and frequency of cybersecurity threats necessitate the development of advanced detection systems capable of identifying both known and emerging attacks. In this study, we present a hybrid anomaly-based Network Intrusion Detection System (NIDS) that integrates multiple machine learning and deep learning algorithms, including XGBoost, Random Forest, Graph Neural Networks (GNN), Long Short-Term Memory (LSTM) networks, and Autoencoders. Methods The proposed system was trained on a large-scale dataset comprising over 5.6 million network traffic records. Comprehensive data preprocessing and feature engineering were applied, and the Synthetic Minority Over-sampling Technique (SMOTE) was employed to address class imbalance. To enhance robustness and generalization, a weighted soft-voting ensemble strategy was used to combine predictions from the individual models. Results The experimental evaluation demonstrated near-perfect performance, with accuracy, precision, recall, and F1-score values approaching 100% on the primary dataset. These results were validated through rigorous 5-fold cross-validation. Discussion Evaluation on an independent benchmark dataset confirmed the strong generalizability and robustness of the proposed model across diverse intrusion scenarios. These findings highlight the effectiveness of the hybrid ensemble framework in significantly improving intrusion detection capabilities within complex and dynamic network environments.",https://api.crossref.org/works/10.3389%2Ffrai.2025.1625891,retrieved_crossref_metadata,DRG005,GS057,"Emerging attacks motivate the study, but the abstract does not describe a held-out unknown-class, open-set, cross-dataset, or reliability protocol.",KLL,exclude_at_title_abstract,no_deployment_relevance,KLL confirmed the advisory recommendation.,not_assigned,,,exclude_at_title_abstract,no_deployment_relevance
TA012,GS092,94,XMF-GNN: A cross-modality dynamic fusion heterogeneous graph neural network for network intrusion detection,"Z Ma, Y Liu, Y Chen, Z Liu, Y Li",2025,,https://www.sciencedirect.com/science/article/pii/S0925231225019575,journal-article,Neurocomputing,"With the rapid development of the Internet, network attacks have become increasingly complex and covert. However, most existing intrusion detection methods focus on extracting static features from a single modality, making it difficult to fully exploit the complementary information across different modalities. Furthermore, these methods often lack structure-awareness and adaptive feature fusion capabilities when modeling complex attack behaviors, resulting in limited effectiveness in detecting diverse intrusion patterns. To address these challenges, we propose XMF-GNN, a heterogeneous graph neural network (HGNN) model enhanced with a cross-modality attention fusion mechanism. This model constructs a heterogeneous graph representation based on flow and packet modalities of network traffic, and employs an attention-driven modality fusion mechanism to dynamically learn the importance weights between modalities, enabling adaptive cross-modal feature fusion. The model architecture consists of a two-layer heterogeneous graph convolutional encoder and a modality attention module, which together effectively capture the intricate relationships between traffic flows and payload data in complex network environments. Experiments are conducted on two publicly available network intrusion detection datasets, CIC-IDS2017 and CIC-IoT2023. The results show that the proposed model achieves an F1 score of 0.977 on CIC-IDS2017 and an even higher F1 score of 0.985 on CIC-IoT2023 in multi-class classification tasks. It also significantly outperforms state-of-the-art methods in terms of accuracy and other mainstream evaluation metrics, demonstrating the effectiveness and robustness of the proposed cross-modality fusion mechanism in handling complex intrusion detection scenarios.",https://openalex.org/W4413860054,retrieved_openalex_metadata,,,"The record proposes or compares a NIDS model on benchmark data, but the title and abstract do not report cross-dataset or domain-shift evaluation, a defined open-set or unseen-attack protocol, calibration or uncertainty assessment, or a concrete deployment-adaptation test.",KSS,not_assigned,,,exclude_at_title_abstract,no_deployment_relevance,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,no_deployment_relevance
TA013,IX003,3,Machine Learning in Network Intrusion Detection: A Cross-Dataset Generalization Study,Marco Cantone; Claudio Marrocco; Alessandro Bria,2024,10.1109/access.2024.3472907,https://ieeexplore.ieee.org/document/10704637,journal-article,IEEE Access,"Network Intrusion Detection Systems (NIDS) are a fundamental tool in cybersecurity. Their ability to generalize across diverse networks is a critical factor in their effectiveness and a prerequisite for real-world applications. In this study, we conduct a comprehensive analysis on the generalization of machinelearning-based NIDS through an extensive experimentation in a cross-dataset framework. We employ four machine learning classifiers and utilize four datasets acquired from different networks: CIC-IDS2017, CSE-CIC-IDS2018, LycoS-IDS2017, and LycoS-Unicas-IDS2018. Notably, the last dataset is a novel contribution, where we apply corrections based on LycoS-IDS2017 to the well-known CSE-CIC-IDS2018 dataset. The results show nearly perfect classification performance when the models are trained and tested on the same dataset. However, when training and testing the models in a cross-dataset fashion, the classification accuracy is largely commensurate with random chance except for a few combinations of attacks and datasets. We employ data visualization techniques in order to provide valuable insights on the patterns in the data. Our analysis unveils the presence of anomalies in the data that directly hinder the classifiers capability to generalize the learned knowledge to new scenarios. This study enhances our comprehension of the generalization capabilities of machine-learning-based NIDS, highlighting the significance of acknowledging data heterogeneity.",local:paper_text/R1.txt,retrieved_local_full_text_explicit_abstract_marker,DRG016,GS014; GS017,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA014,CR010,11,ResNet50-based deep convolutional neural network for zero-day attack prediction and detection,,2025,10.19101/ijatee.2024.111100055,https://doi.org/10.19101/ijatee.2024.111100055,journal-article,International Journal of Advanced Technology and Engineering Exploration,"A zero-day attack (ZDA) is a cyberattack that targets networks and systems by exploiting previously unknown security vulnerabilities. Software vendors have zero days to identify, address, and patch newly discovered threats, hence the term ""zero-day."" In cybersecurity, effectively detecting and mitigating malicious nodes is crucial, particularly against zero-day malware. Traditional antivirus systems, which rely on stored malware signatures, struggle to detect ZDAs, making them vulnerable to advanced malware specifically designed to evade detection. To address this challenge, a novel approach called deep convolutional n-zero-day adversarial safety network (DC-nZDASN) has been proposed. This method trains a model to distinguish between real and synthetic malware samples by generating artificial malware data. The synthetic data introduces new characteristics that contrast with the original dataset, enhancing the model’s detection capability. The proposed approach incorporates multiple malware features and utilizes real-world and network traffic datasets for model development. During preprocessing, the standard scaler is applied, and decision tree regression (DTR) is used, while feature selection is performed using random forest (RF) in combination with logistic regression (LR). The model is trained and tested using residual network (ResNet50), long short-term memory (LSTM), and convolutional neural network (CNN). For classification, various machine learning (ML) algorithms, such as decision tree (DT), LR, support vector machine (SVM), gaussian naïve bayes (GNB), and stacking ensemble classification (SEC), are employed. The proposed DC-nZDASN model achieves a classification accuracy of 95.09%, demonstrating a significant advancement in malware detection, particularly for zero-day threats. By leveraging generated synthetic malware samples, the model enhances its ability to detect novel threats, outperforming traditional methods. The integration of preprocessing techniques, feature selection, and a diverse set of ML algorithms further improves the model’s overall effectiveness.",https://doi.org/10.19101/ijatee.2024.111100055,retrieved_source_page,,,"The title and abstract concern broader cybersecurity, wireless communications, encryption, malware, or fault diagnosis rather than an eligible deep-learning network intrusion or network-anomaly study.",KSS,not_assigned,,,exclude_at_title_abstract,outside_nids,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,outside_nids
TA015,SL001,1,NIDS-APNHA: a transfer learning based network intrusion detection system with alert prioritization and network harmony analysis,Sherin R. C. Jeyavim; Parkavi K.,2025,10.1007/s10586-025-05780-5,https://link.springer.com/article/10.1007/s10586-025-05780-5,journal-article,Cluster Computing,"A Network Intrusion Detection System (NIDS) analyzes network traffic to identify potential threats and unauthorized access, providing alerts for timely action. However, existing works didn’t concentrate on detecting unknown attacks based on packet structure, behavior, and network traffic. Hence, this paper proposes an enhanced NIDS with network harmony analysis and alert prioritization using TL-MD-ADP-BiLSTM, KM-E-GB-SSC, and CMF-Fuzzy. First, the nodes are initialized. Next, the cluster head is selected using GB-SSOA, followed by clustering using KM-E-GB-SSC. Once clustering is complete, the data is sensed for transmission. The sensed data is then secured using S2LCC. Next, the Intrusion Detection System (IDS) model is trained on the dataset. This process involves pre-processing and feature extraction, followed by feature selection via GB-SSOA. Classification is then performed using TL-MD-ADP-BiLSTM. This step classifies the data as normal, attack types, or unknown attacks. Normal data is sent to the destination. Attack types undergo alert prioritization using CMF-Fuzzy. Afterward, the prioritized attacks are blocked accordingly, and an alert is sent to the user. Then, unknown attacks undergo feature extraction, and the network harmony analysis is performed using KM-E-GB-SSC. The attack is then blocked, and an alert is sent to the user. Thus, the model successfully classifies the attacks and achieves 98.23% accuracy on the CSE-CIC-IDS2018 and 99.12% accuracy on the CIC-DDoS2019 Dataset.",https://link.springer.com/article/10.1007/s10586-025-05780-5?error=cookies_not_supported&code=6509df47-b322-4d3b-acbe-b8bea572e7d4,retrieved_source_webpage_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA016,CR008,8,Scalable and Generalizable Cross-Domain Invariant Network Analysis and Intrusion Detection System Using Deep Learning,George Thamer Francis; Abdulrahman Gashut; Mohanad Alayedi; Malek Malkawi,2026,10.1109/ojcoms.2026.3677692,https://doi.org/10.1109/ojcoms.2026.3677692,journal-article,IEEE Open Journal of the Communications Society,"Modern networks are increasingly complex and diverse--especially with the rapid growth of the Internet of Things (IoT) and Industrial IoT (IIoT)--so intrusion detection (ID) models that are tightly coupled to a single dataset or environment often fail when deployed elsewhere. This work studies crossdomain generalization within network-traffic domains and proposes a scalable neural classifier trained with quasi-Newton optimization: NN�BFGS in WEKA (MLPClassifier) and its low-memory variant NN� LBFGS in Python (scikit-learn). We evaluate on three widely used corpora: CICIDS_2017 (general network traffic), MQTT_IDS (protocol-specific), and ToN_IoT (system/host telemetry). Across MQTT scenarios, the proposed model achieves >99.90% accuracy with near-perfect recall and minimal false positives; on CICIDS_2017 it is robust across seven attack groups. We also assess scalability on merged scenarios, where performance is retained. From a feature perspective, we identify a compact set of 3 feature types (packet transmission, transmission pattern, and flags) that are invariant between the network-traffic datasets and can guide future model design and dataset construction. Finally, we present a reusable workflow architecture to facilitate building similar scalable ID systems.",local:paper_text/R29.txt,retrieved_local_full_text_explicit_abstract_marker,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA017,SD012,,TICPS: A trustworthy collaborative intrusion detection framework for industrial cyber-physical systems,"Zhu, Lingzi and Zhao, Bo and Li, Weidong and Wang, Yixuan and An, Yang",2024,10.1016/j.adhoc.2024.103517,https://doi.org/10.1016/j.adhoc.2024.103517,journal-article,Ad Hoc Networks,"The networking of industrial cyber�physical systems (CPS) introduces increased security vulnerabilities, necessitating advanced intrusion detection systems (IDS). Many current studies aiming to enhance IDS capabilities leverage Federated Learning (FL) technology for collaborative intrusion detection. However, devices deployed in an industrial setting in a distributed manner are vulnerable to cyber and poisoning attacks. Compromised clients can create malicious parameters to disrupt intrusion detection models, making them ineffective in identifying attacks. Nevertheless, existing FL-based intrusion detection methods exhibit suboptimal performance in detecting malicious clients and resisting poisoning attacks. To address these issues, we propose TICPS, a collaborative intrusion detection framework based on a trustworthy model update strategy to detect cyber threats from industrial CPS. The framework enables multiple industrial CPS to collaboratively construct an intrusion detection model and evaluate the security of each industrial CPS node using an update evaluation mechanism, ensuring effective intrusion detection even in the presence of poisoning. Extensive experiments on real-world industrial CPS datasets demonstrate that TICPS can effectively detect various types of cyber threats targeting industrial CPS. In particular, the framework achieves an intrusion detection accuracy of 94% even when the proportion of malicious agents reaches 80% under three typical poisoning attacks.",local:paper_text/R28.txt,retrieved_local_full_text_explicit_abstract_marker,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA018,GS045,46,A privacy-preserving graph neural network for network intrusion detection,"X Pei, X Deng, S Tian, P Jiang…",2024,,https://ieeexplore.ieee.org/abstract/document/10568382/,journal-article,IEEE Transactions on…,"With the ever-growing attention on communication security, machine learning-based network intrusion detection system (NIDS) is widely utilized to meet different security requirements. However, most of the existing methods manually extract or learn features from raw traffic, which is usually expensive, complicated, and time-consuming. Moreover, this also brings unprecedented challenges for preserving users’ privacy in the communication process, making it difficult for existing solutions to be deployed in practice due to the privacy requirements from legal policies. This paper proposes a privacy-preserving graph neural network (named NIGNN) for NIDS, which can encode the local structure and traffic features. To address the privacy issues pertaining to the application of graph representation learning, we design a privacy message-passing mechanism with formal privacy guarantees, in which sensitive information potentially contained in graph vertices will be kept private. Specifically, we design a privacy-enhancement graph representation that introduces a degree-sensitive item in vertex-based aggregation to reduce noise. Our theoretical analysis shows that NIGNN can provide a provable privacy guarantee. Extensive experiments demonstrate NIGNN's performance in maintaining a sound privacy-accuracy trade-off.",https://openalex.org/W4399881395,retrieved_openalex_metadata,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KSS,not_assigned,,,include_for_full_text,,KSS confirmed the advisory recommendation.,include_for_full_text,
TA019,SD014,,Multi-source refined adversarial domain adaptation with transfer complementarity infusion for IoT intrusion detection under limited samples,"Li, Kehong and Ma, Wengang and Duan, Huawei and Xie, Han",2024,10.1016/j.eswa.2024.124352,https://doi.org/10.1016/j.eswa.2024.124352,journal-article,Expert Systems with Applications,"The arrival of 5G has facilitated further development of the Internet of Things (IoT) which is vulnerable to hacking because of its widespread use. Large networks oriented toward endpoints risk privacy leakage if attacked. Therefore, studying intrusion detection in the IoT is crucial. Current models are trained on large samples, whereas IoT devices can only intercept a limited attack samples in some scenarios, resulting in poor detection performance. A domain adaptation algorithm based on transfer learning can effectively transfer the source domain samples to the target domain, as a solution to the above problem. However, inconsistencies in categories and domains are not adequately addressed. In view of this, we propose a multi-source refined adversarial domain adaptation model with transfer complementarity infusion (MRADDA-TC) for IoT intrusion detection under limited samples. First, a lightweight scale-aware bilateral feature pyramid network is built for intrusion feature extraction, with three additional parallel modules for the MRADDA-TC model. In the multisource refined adversarial domain adaptation component, knowledge transfer between the multi-source and target domains is achieved by optimizing the difference in category distribution between each pair of domains. Finally, the additive margin Softmax and multi-classifier complementarity infusion modules are designed to determine the similarity of the adaptation modules. The results are fed back into the multi-source refined adversarial adaptation module to guide the adaptation process. Extensive results on four IoT datasets validate the feasibility and superiority of the proposed model for detecting IoT intrusions with limited samples. Specifically, it has an average detection accuracy of more than 95 % under different limited sample tasks for the four datasets and has good robustness in the presence of noise.",local:paper_text/R21.txt,retrieved_local_full_text_explicit_abstract_marker,,,Advance because the title and abstract provide an explicit deployment-front signal recorded in agent_eligibility_signals. Eligibility and evidence quality still require full-text confirmation.,KLL,include_for_full_text,,KLL confirmed the advisory recommendation.,not_assigned,,,include_for_full_text,
TA020,GS058,59,An extensive review of machine learning and deep learning techniques on network intrusion detection for IoT,"S Walling, S Lodh",2025,10.1002/ett.70064,https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.70064,journal-article,Transactions on Emerging…,"ABSTRACT The Internet of Things (IoT) has transformed technology interactions by connecting devices and facilitating information exchange. However, IoT's interconnectivity presents significant security challenges, including network security, device vulnerabilities, data confidentiality, and authentication. Many IoT devices lack strong security measures, making them susceptible to misuse. Additionally, privacy concerns arise due to sensitive data storage. Solutions such as secure authentication, encryption, and encrypted communication are vital. Intrusion detection systems (IDS) play a crucial role in proactively protecting networks, yet they encounter significant challenges in identifying new intrusions and minimizing false alarms. To tackle these issues, researchers have developed IDS systems that leverage machine learning (ML) and deep learning (DL) techniques. This survey article not only provides an in‐depth analysis of current IoT IDS but also summarizes the techniques, deployment strategies, validation methods, and datasets commonly used in the development of these systems. A thorough analysis of modern Network Intrusion Detection System (NIDS) publications is also included, which evaluates, examines, and contrasts NIDS approaches in the context of the IoT with regard to its architecture, detection methods, and validation strategies, dangers that have been addressed, and deployed algorithms setting it apart from earlier surveys that predominantly concentrate on traditional systems. We concentrate on IoT NIDS implemented by ML and DL in this survey given that learning algorithms have an excellent track record for success in security and privacy. The study, in our opinion, will be beneficial for academic and industrial research in identifying IoT dangers and problems, in implementing their own NIDS and in proposing novel innovative techniques in an IoT context while taking IoT limits into consideration.",https://api.crossref.org/works/10.1002%2Fett.70064,retrieved_crossref_metadata,,,"This is a review, survey, or broad context article rather than an eligible primary empirical study. It may be considered separately for background.",KSS,not_assigned,,,exclude_at_title_abstract,review_or_context_only,KSS confirmed the advisory recommendation.,exclude_at_title_abstract,review_or_context_only
